C,gamma,coef0,$current_duration,$n__fc,$n__tc,$n__me,$n__fc__rw7,$n__tc__rw7,$n__me__rw7,$mean_duration_in__fc__rw7,$mean_duration_in__tc__rw7,$mean_duration_in__me__rw7,$mean_owner_included__fc__rw7,$mean_owner_included__tc__rw7,$mean_owner_included__me__rw7,$mean_n_recipients__fc__rw7,$mean_n_recipients__tc__rw7,$mean_n_recipients__me__rw7,$n__fc__rw30,$n__tc__rw30,$n__me__rw30,$mean_duration_in__fc__rw30,$mean_duration_in__tc__rw30,$mean_duration_in__me__rw30,$mean_owner_included__fc__rw30,$mean_owner_included__tc__rw30,$mean_owner_included__me__rw30,$mean_n_recipients__fc__rw30,$mean_n_recipients__tc__rw30,$mean_n_recipients__me__rw30,$n__fc__rw90,$n__tc__rw90,$n__me__rw90,$mean_duration_in__fc__rw90,$mean_duration_in__tc__rw90,$mean_duration_in__me__rw90,$mean_owner_included__fc__rw90,$mean_owner_included__tc__rw90,$mean_owner_included__me__rw90,$mean_n_recipients__fc__rw90,$mean_n_recipients__tc__rw90,$mean_n_recipients__me__rw90,$n__fc__x,$n__tc__x,$n__me__x,$mean_duration_in__fc__x,$mean_duration_in__tc__x,$mean_duration_in__me__x,$mean_owner_included__fc__x,$mean_owner_included__tc__x,$mean_owner_included__me__x,$mean_n_recipients__fc__x,$mean_n_recipients__tc__x,$mean_n_recipients__me__x,degree,metric,trial
0.00405514608666654,0.34039937046293217,4.902211752648951,0.10070521862181739,0.38473359524885065,0.39939136859323066,0.9979498511542436,0.4283661610208602,0.8057266949147179,0.5730283872893307,0.9673354626691814,0.845593056927731,0.8582420534921709,0.9976089206777601,0.7661870411531525,0.6468648728537737,0.417713753669236,0.011242991613916259,0.6216196846584643,0.7282943962632912,0.021907494714180742,0.19666219650685857,0.0053517956558624125,0.20317051118208973,0.45732561881569506,0.8515088215969535,0.3112186941377264,0.15644379538944203,0.8448104601052193,0.6783626943797785,0.5896466746534992,0.5132650506065976,0.7640394148717154,0.1884071297180642,0.2315794482510719,0.2048637785354035,0.5781537886677257,0.3876601412040704,0.5607856501964991,0.29230357038749083,0.324866086489352,0.9648421087259959,0.8489051050690023,0.34311963497328624,0.3389049143013857,0.24740193132822555,0.7959640744171655,0.2845222838740325,0.8394402351595378,0.02004439391341195,0.01903482188099375,0.20143665594845506,0.9962129784201056,0.776618745453096,0.8288334795961823,4,0.21009529037206373,24
0.00524591389287313,0.23470767454276634,4.874156358465799,0.09800908781329726,0.37890242138651187,0.35461047291266434,0.6062837045903442,0.6386653080240623,0.8274038223413188,0.620077244895151,0.970546936332001,0.8471421479394404,0.8624608509703516,0.6545667069579678,0.7943918181018735,0.6186910023470511,0.4014311873646237,0.01865087277290585,0.6533347598651397,0.756320582952434,0.3613233640949498,0.1954388311792271,0.8278469120390811,0.213920607706025,0.45590816513263693,0.8425394590685926,0.2704228250365576,0.1305613357452552,0.8429180791219328,0.6802159323553467,0.6008429322602848,0.4852363915453421,0.7873986089200636,0.20381327884596484,0.16932318122230905,0.20419590652300662,0.5534882472040044,0.6009412487777285,0.5592553261357052,0.24388701235339938,0.2942626833586408,0.5817666650718673,0.8367496909286127,0.38180466009769376,0.3216557623009369,0.2429403193733856,0.7932475559803163,0.3630062691043118,0.7988961083251038,0.0027459151242598123,0.45963412045704655,0.18941480686868445,0.9331956755728316,0.7437600548805837,0.43500252761405134,4,0.22188135737397502,25
0.003280970423024528,0.27208860721893174,4.747093223207462,0.40684710629703014,0.37638841979010107,0.1270176283564705,0.9932681710890793,0.42403656048379684,0.8193935492558951,0.8179523635244451,0.9959538195623072,0.8470734479576713,0.884102309804219,0.9869243925652447,0.7024636738431903,0.4790204592065086,0.002675475716913539,0.0015749848257336913,0.8625612589459168,0.709516624058042,0.3510259279639373,0.2201942314861594,0.7185946042190678,0.17579477153193945,0.4448713652193109,0.8850611282400516,0.26838596909474577,0.13026892809515916,0.8520388438371748,0.8808342214584908,0.6103099785248995,0.504968051613286,0.8003397270326998,0.17054598419065228,0.17604516495513187,0.2079903287082836,0.13090694934111013,0.6177359749534713,0.8456392033943716,0.1711256113647731,0.2913569551959856,0.8757958257185166,0.26017651587612783,0.7306812204621824,0.3344366499763812,0.17911140886107013,0.1675020898969855,0.8256263510212406,0.846993686721508,0.32438723200626635,0.7618724474778216,0.5805859013236817,0.9608912070044837,0.7384120400491878,0.8131295464014187,4,0.21459717305051362,26
0.004069867626583613,0.19418666790129974,4.690654981874054,0.0933030510399121,0.14979277622447906,0.40853923886772164,0.7005576905189379,0.448662191197978,0.8294842442989028,0.8251527326369421,0.951953269549357,0.8411558882721836,0.8482400380707936,0.6564163244132585,0.760709487091944,0.4851908770051925,0.02145944379009551,0.018858676903670907,0.6236427949035096,0.7226310994820737,0.5521207923988068,0.2003728234505101,0.9169096452332702,0.20058978152666226,0.4632462916835584,0.8525339014250154,0.2770074011974615,0.15342139134509458,0.8552836224399536,0.5550609818237512,0.6023011527111221,0.5863059519300541,0.7477471640479183,0.21301963939701057,0.18776129964735272,0.20336738430690882,0.5422299169442308,0.5984673651397138,0.5430069644434572,0.15026415911678065,0.29154989399323666,0.599488294913868,0.5323867234905665,0.3496070645902879,0.3408127633707014,0.20220952364580472,0.836915987741004,0.7874688784843894,0.8292693466453813,0.0031774610177726544,0.3854779868420013,0.8493849547462183,0.5319742151879326,0.7775046646431538,0.4390402235980459,4,0.226872187458962,27
0.004881849506640228,0.22037747173443675,4.725219769674849,0.13125411827185646,0.15428283799685927,0.3731934595259647,0.6845387594710048,0.1358312778211561,0.7991181719743605,0.5537449032859261,0.14075966732373718,0.8361456656072317,0.05917632355505447,0.6784897425681964,0.4102541815978097,0.6856841050680088,0.401817015680511,0.040663486993245596,0.6101059884264164,0.468916992908513,0.013189244701882541,0.1997176979445841,0.8756983069366213,0.21384775519122895,0.45781675318871584,0.8683960651147974,0.2733262002934168,0.15405476195424048,0.8528984940176296,0.8648612562250884,0.6271243959344663,0.5191557919253325,0.7987304717372788,0.2286503037570371,0.1563920981549555,0.24036456922216543,0.6367727961928296,0.3773718788186676,0.8577109913115764,0.15055611816736603,0.29298815317496363,0.8703615361486857,0.5099203422284029,0.4099744857894885,0.10053873269942196,0.2761616979690126,0.8334842664906952,0.8125292257920755,0.8328582092437665,0.15975168559648203,0.0002160392363368263,0.15464690139389808,0.9770709706461006,0.7528136082377654,0.4726022026269795,4,0.19270840923261914,28
0.0031065738838882526,0.29678247234056543,4.461158259883815,0.10213165670643645,0.3713879466765519,0.4929177956340834,0.691216395559934,0.08503073821960427,0.794142119474543,0.6494475846693227,0.17611394087628865,0.8256553537847303,0.001053708134162442,0.6915217499111105,0.44300827960937894,0.6826969459675863,0.3751849400832225,0.02113621787969011,0.5977893602946807,0.7082289418493055,0.056875848406340856,0.20928385854699277,0.8872390654133724,0.2201861875068578,0.4319709830560006,0.8605367407952262,0.28622424375815486,0.17454099782608654,0.8478293449092736,0.5552319100929508,0.6213985583499416,0.4875461470199727,0.7864482626568501,0.16909695451867507,0.14880460478360688,0.22933141897688736,0.14202761481183573,0.6015237043431945,0.8580526841340873,0.2079562938873506,0.27911245822569075,0.89341253829193,0.8698508014017423,0.3804644078361452,0.017354756739574595,0.14666782552544014,0.8482941833431389,0.7790762465169763,0.8506783801406512,0.1458402330769382,0.01205806353777561,0.22062179588862954,0.5024535681143039,0.7933131022585946,0.447509776519005,4,0.19792094500522223,29
0.0024173450147909415,0.2216752028775518,4.615588184195545,0.14715407732215618,0.15011340667103382,0.570650425628677,0.7223553242340535,0.11464064242902128,0.7687797137445433,0.7002188731926641,0.15636872549773728,0.8340660725705701,0.043026752503125924,0.7082963332117704,0.4851826780001531,0.7160214575194332,0.30144894821247725,0.0815063975257621,0.56608350207523,0.4900482681762059,0.4200141983898712,0.21016660239698992,0.8949823074056928,0.1258266115323714,0.23074904854560407,0.7363970842124958,0.49437186537281136,0.27122756183239644,0.6139098275013198,0.5585932151668399,0.6665723407923666,0.4964154729240209,0.8335509602865946,0.12345195523559689,0.13515561523100605,0.2286704331304617,0.14309105671420516,0.6112801648826999,0.8643421996036829,0.13935019582658098,0.2388512927563811,0.8548851012799511,0.5288026316014005,0.24304950353002644,0.006644083040080396,0.1526950191521807,0.8830335034053208,0.7795539001928969,0.8781866577399504,0.17951348005085296,0.07677568441369292,0.403456313127479,0.7007549615761737,0.7915869337568772,0.5804223727952318,6,0.18922266281745453,30
0.0022702315272764414,0.05501528982138235,4.4976033837922085,0.14793064966846348,0.14884853289860522,0.477598200426074,0.7581891829990982,0.1295859920805276,0.7571141460848144,0.8191581320886974,0.16109249420805957,0.8107845091279864,0.06117858024872441,0.8103517013599874,0.45930936225435653,0.7163144497144633,0.3073536546811512,0.1144931054057739,0.589584363478572,0.4547786107187457,0.3810952860669844,0.20611516850943667,0.8969425125949819,0.15199104339248254,0.4373889250234893,0.7124918191017682,0.48386149079070145,0.2673379860749542,0.605187692664967,0.576562917168915,0.6247903496637396,0.48878452123627636,0.813110247204828,0.1328676434335675,0.1666589484755907,0.008476275931814242,0.15206878289259607,0.5882935989499862,0.8504492588020067,0.1390921757238135,0.18537937543531158,0.8715117011049383,0.570645447036874,0.43764017470299416,0.09772692743798397,0.1297177904486852,0.8883076957055435,0.773653623155019,0.867745799601995,0.1550624606319258,0.05288107256437037,0.41565512360057116,0.7158973916156149,0.7926209393914377,0.5605697220539523,6,0.20971870833064124,31
0.002119284552057082,0.07456700635284841,2.5562333802555934,0.00763344960649142,0.13317094141699018,0.5723100868703631,0.7505527765053236,0.09280637992631557,0.7378929445324156,0.6732539195317241,0.1449315431722079,0.8043673269423258,0.0059112060192242355,0.8010130889671114,0.4286734640693991,0.7023629441388322,0.31271757199483513,0.3536103752759015,0.5750363419944898,0.48247442500386073,0.5362148012010797,0.1098627051566207,0.8963015467073785,0.26281681283511765,0.2289889000303515,0.7419316942898869,0.4752662508017733,0.24813715166510977,0.5960759061413236,0.5621678819437853,0.6791284817124964,0.22565810212539805,0.8477806445845022,0.25665951905861517,0.11267483009315934,0.016330110471249947,0.2793003202008968,0.5698948314411983,0.8667655724734267,0.11973363671479345,0.21623769141544139,0.8294780314714518,0.8801211250355473,0.243105014804383,0.11787336750859279,0.088387703196735,0.8821638786302205,0.6766675643487957,0.7138224295893278,0.11674689889417156,0.08673433920302456,0.4072837777387522,0.49698654987673513,0.8091272611291002,0.5530640046652243,6,0.20369427616342656,32
0.002039055416311433,0.06645200507099602,2.2904557532380547,0.023569046662238247,0.1200805915795275,0.49642528849192397,0.8894272328051821,0.11305746892928092,0.7238888321380743,0.6737268765191733,0.15889262732176423,0.9804506328464923,0.7253690782972396,0.8219370091923198,0.17269296439781812,0.7172036313748118,0.30223077923519803,0.3616724922363302,0.5617479152248468,0.48525177287458543,0.5026715344159476,0.10801910728374842,0.913710151955675,0.11735071989127921,0.21427660213839783,0.7375477885044135,0.47008436294058614,0.25521910534848463,0.6144150015866117,0.5838346265082599,0.6744318832149754,0.24804472688911414,0.8462635216963159,0.12568250184907565,0.09949711313857706,0.10842204436234693,0.27796143241452775,0.4193970514453543,0.833490787454083,0.1193487346857377,0.22190430142847495,0.8175076284028447,0.5630604207380402,0.24146392552162904,0.005619644941542934,0.08718960667470824,0.8871205072236957,0.7494525789252637,0.7020635380586977,0.16322458922675953,0.08079757998920714,0.08375411913281379,0.6886337103586779,0.8527271347244417,0.18283636746712542,6,0.1954094658247038,33
0.002118176289043724,0.05065937364814857,2.0773993862115936,0.02477093354525481,0.4870003536699589,0.5152308512856996,0.7955222651940018,0.27097186704834986,0.7391067323449675,0.6878990605543971,0.14478129899765946,0.9293758574289017,0.743300115224077,0.8009167640928264,0.4912469927403449,0.7494304164137461,0.1407871883437526,0.3758694291875947,0.5502285762543885,0.9167001162550306,0.4414821374152958,0.1062902889296426,0.664198090397123,0.27537059484425025,0.01659326606150857,0.6946186160762446,0.4644439908433249,0.26424656009759834,0.9834934595993495,0.5649398874646976,0.6901509359805501,0.2656377474435921,0.8565578914156636,0.11597564373799185,0.09790595577067007,0.005416088993486529,0.27217261538545534,0.30599381374309664,0.8939635346852053,0.10089487025465699,0.18318766406357812,0.794862326321435,0.8288156029629219,0.24503996009104018,0.008106444983275063,0.11548126263412456,0.9142023882945223,0.7375245835189622,0.7271981615323375,0.14629277859481982,0.11508295960090742,0.3880241945610451,0.7247836087838729,0.8175697685323686,0.560152618480347,6,0.2262482351694927,34
0.001980659510402665,0.06572281298977901,2.360110275888737,0.03584556397471113,0.09486497971670244,0.4879342171236529,0.8964228896029247,0.24406830195578882,0.7580788374224465,0.6820495208706588,0.1317041535644199,0.9230487859734776,0.6283986908893446,0.7935745993379631,0.49684089222426236,0.7351727954231033,0.1633523493977389,0.12318022814292585,0.8929411819070814,0.5211374472430778,0.44802613163890515,0.024026084225693467,0.6773856971523164,0.2833760379191032,0.2326767070179958,0.7656148416864654,0.44466511587311586,0.2573602395602733,0.9976009792017482,0.7602076738220549,0.6986830027850389,0.2616561579357065,0.8733873344907463,0.0886296679039745,0.08667128536374147,0.00489132420775415,0.0029111974703441602,0.30488026773662424,0.8875095804579192,0.12114755068832327,0.18690126343676128,0.8258248238987317,0.7955746227766034,0.23109585051037296,0.13775899995187005,0.07723666171916124,0.9104562004625425,0.9990665482209624,0.6928018242149339,0.5671170948814299,0.09054003662683985,0.3892651867486873,0.7094973671201277,0.8837895041618681,0.5433236472830303,6,0.2215927603858634,35
0.008225634662702427,0.06854819320600315,2.4820654250471854,0.018877440213175483,0.08802138145413793,0.485697375260072,0.9129121869907099,0.28116251854092894,0.7157776628802446,0.43765464396726506,0.11756203740393374,0.92521729257389,0.7708861869139652,0.8069984976905532,0.6575841294612672,0.5519812052769921,0.1460388347276254,0.12015188356047021,0.7284600359655121,0.5554276301030178,0.5492255071528679,0.4222828178245678,0.6754738639783213,0.28455022898745785,0.5345921588987184,0.6799403193208258,0.2058213420466154,0.2424140153568803,0.9948247879740073,0.7484546434447318,0.5212399189085413,0.26532545597212465,0.6954138343124495,0.454992271869331,0.4017511461918928,0.004232311432395396,0.026061853457599767,0.30805253141638517,0.6657712465253063,0.08869118591544438,0.1917115601387,0.8070269696808529,0.8020047445898829,0.5037847063165927,0.14732513938614522,0.31407363944221983,0.6563798684319762,0.9995140809679657,0.7507107018999992,0.23572209375981362,0.083827353638187,0.12218667561233576,0.48822015185592305,0.5837803060791491,0.7856150494708356,6,0.20827064764134476,36
0.009185382588822115,0.4490429070213848,5.324492172443197,0.01567368524895857,0.10584655093694162,0.3280646208942321,0.9201559174760087,0.23608687143625842,0.7118749086092686,0.5051855128422322,0.3876632892440475,0.9062750819304236,0.7722583213384653,0.8984960239803503,0.6449332885275232,0.5498970604668922,0.12392670261821115,0.13562744478085884,0.6919083965100782,0.5461791710560415,0.486903647802726,0.42856820256542305,0.6675238517666199,0.28240976704357046,0.5322830980425124,0.9164743667599643,0.20362960607328545,0.0948862892863511,0.9883871008196732,0.7559955117618447,0.4959809801832948,0.28447451167525606,0.6736897058358922,0.29217279566715426,0.3827567644466867,0.10144453690064521,0.017510873946080335,0.31807382192913886,0.6698902963428836,0.06819081083363923,0.40224999976178666,0.7989080549222101,0.8047775398333906,0.2874435712499889,0.15783031270919012,0.3145985686384421,0.6856194683751567,0.9047087064070292,0.7003733181708716,0.23707389720280297,0.08341400218633634,0.15419498237648524,0.4880771672489868,0.5709660905879751,0.770159705209113,5,0.1801517731804582,37
0.00972982064723797,0.44805326899258496,5.584981336400817,0.0066939527244254116,0.21636030878704443,0.3173816047309921,0.9093587642229359,0.2645134598058122,0.8957821063618018,0.480249363939228,0.4287648521283778,0.9614253915822712,0.7804081727972729,0.8995455870853727,0.654083280224302,0.5550588076018794,0.154015074009493,0.15294920980039514,0.7081206680331246,0.5426332023811059,0.47745454970773515,0.4408663663464401,0.6654510256452568,0.29803212867908935,0.5218027764722472,0.9191818971746514,0.18346479551344022,0.08425101226590906,0.9172639035038328,0.7480027703336427,0.5135246205570677,0.28803685316707756,0.682699995292313,0.28805920025285575,0.39521530846433983,0.11562526519083341,0.026471666809315633,0.284286917054643,0.6862523219538652,0.10530428950279556,0.3858899604167665,0.7716920500650721,0.7844706706273143,0.17671276643051048,0.17961758178393092,0.308212115283306,0.6534067691285175,0.8851536402521807,0.7658787085210379,0.2317437925047135,0.12226663396650261,0.11622358970849267,0.1411112788465969,0.8788407491927623,0.7678710780545858,5,0.17504137628243366,38
0.006844541370145929,0.44646253999880575,5.4319987337871405,0.039989105507595955,0.21470947980046518,0.3096033367077429,0.9307055019060582,0.24871158601438498,0.9036514837838842,0.5036778931310604,0.42145035740295456,0.9145819339594924,0.9195754938486258,0.9113095701299425,0.8657661303534601,0.5608212906135976,0.14781295761617458,0.14580263244813652,0.722975629470751,0.5607095641214354,0.46940552455935713,0.4130306844533761,0.692259384103885,0.28757800899069214,0.5474045372647593,0.9181026194987366,0.18709533165405529,0.0891897056445415,0.9386694288226212,0.7499489889675466,0.5064812867617554,0.3011882626636202,0.6861064958726081,0.2766439921099205,0.40796024316241736,0.2959326710694079,0.0016887152904023484,0.3088205623517087,0.685704791300122,0.06537491081430563,0.38401357338893466,0.6837388569226578,0.7824361446594695,0.14793748288049263,0.17279747951102697,0.3140596800461587,0.6529691116647854,0.9075274924415149,0.7687902045690772,0.2267180398042642,0.9861530388743401,0.27488820571330186,0.1577687449863166,0.5704051892871989,0.7625596012904106,5,0.17018182667158263,39
0.008417880610289826,0.4492061253756692,5.477161489330144,0.17074175542611725,0.2080957580756678,0.6736062965883443,0.9220812309472854,0.2667991374433099,0.902999976732394,0.5091841150911611,0.38329603642405496,0.905291452356432,0.9317375392252737,0.9252433799590896,0.6347562941401643,0.5580693827629518,0.49268939395507594,0.15842696731484385,0.7071611232243319,0.5494114828715853,0.573760937482965,0.4241879951525459,0.8167911056119715,0.31601381724725686,0.5497483309809683,0.6264326185393934,0.19998014644010728,0.08390788522590743,0.916649741928335,0.7691838072816538,0.5487087190960437,0.13868598522402287,0.6988721291842581,0.2983746153506893,0.3944756323692401,0.1260981536189675,0.3823954444787465,0.3031994152106464,0.6868061477822142,0.0778062374813325,0.35149836668392603,0.6913721935226412,0.8051459033619022,0.15790137634713913,0.17062668087205984,0.3092466381302435,0.6557666314102559,0.8863275127768384,0.784159971018261,0.24218885146854208,0.17632090579075158,0.13386378408844146,0.24145451339023646,0.5843737053159632,0.7149203629116814,7,0.1863092895890049,40
0.0067227139309855004,0.5042457121254981,5.312294185658956,0.18262687886066342,0.20584123416908912,0.3312167253010596,0.9090074281139834,0.3145230157770382,0.8993440995493739,0.515946406606616,0.3836657445294457,0.9081803466646352,0.9214681037713612,0.8912966727391531,0.6537950688918669,0.5523456012337804,0.471906965355012,0.15290083170480862,0.7196138927356157,0.5716963990473876,0.5717154807459984,0.39154807475954584,0.8145064609056581,0.40375699093077444,0.5220220046668397,0.6405637321301433,0.17548801617133747,0.09356778147103686,0.9069217500853564,0.7423569801542957,0.5482951417487029,0.17377071632314744,0.6974622044511634,0.4466387847553445,0.385161132326394,0.12045170928722747,0.3956402347809001,0.41423051733317395,0.7063952779410337,0.06899227189421908,0.38502780460797176,0.6857626552056,0.4368954471970287,0.501425677847556,0.20559940095511386,0.30969856288245656,0.6458704048105336,0.8962031457939735,0.7944157333110162,0.22763179485601312,0.1774343333284431,0.29268794073145316,0.21390289594664036,0.5873459370099076,0.7506962551254348,7,0.18296568307957728,41
0.00815738353252591,0.41004770170845745,5.2140279621732475,0.19150518567706232,0.21337136011913213,0.670067385395714,0.9220870886862833,0.29544092216361506,0.9243554176537924,0.5345756682543698,0.5531134686297263,0.7777208573626128,0.9288420415137079,0.9050607281540273,0.8624303122116237,0.8547727803130181,0.5071279552824377,0.07314830971774616,0.702527583603264,0.570981590494765,0.579304809603834,0.3929088146813039,0.5899870087739898,0.39740616993426736,0.5273631901053462,0.9264319331293426,0.10152945516605065,0.10389541868996369,0.9175594440064474,0.857296362846373,0.5140415792633758,0.1477568945983407,0.6049427415990488,0.27679166896880003,0.4049609147090385,0.39270108931677683,0.3921696353794747,0.4359343126216466,0.6834744227432455,0.2235602987359107,0.38402682156675716,0.7018244215205246,0.9044009154041991,0.1557713535142653,0.20636917299619906,0.37156031467858985,0.6247431872010177,0.9080407828052609,0.9219687392971813,0.337450078176039,0.14383610543926956,0.2486591208957334,0.21823593700041655,0.4706485799511183,0.7434705868042644,7,0.16703422272155743,42
0.007265114132709632,0.48287418025178963,3.548700060023301,0.1855349415632381,0.2276792248944264,0.320322151069391,0.940317759106622,0.012968399106867534,0.891257930846132,0.5146924377528113,0.22615977505438223,0.7662906449472197,0.9331429959329169,0.9364573118808586,0.8928753290531568,0.8182113309471002,0.5179310935715956,0.07528713151424127,0.8078542063538855,0.8174396373020618,0.5812291811067731,0.27685080184523125,0.5881848045312192,0.3937617488566445,0.38492502826529174,0.6179794788543819,0.10112388510624087,0.08849725496529622,0.9363622454278435,0.8740412997122792,0.5451420416149628,0.1509283454152352,0.540858277609738,0.4040317583830689,0.2316320197045449,0.37587824198953906,0.3692253771172875,0.4207801879587063,0.789668762033135,0.00020168457911295956,0.4943924135736676,0.7090101422717257,0.46368487831386773,0.16629847285406196,0.2036707107235941,0.35820254235641535,0.9589659180749401,0.5736764599677016,0.7734443588065572,0.06326731977735128,0.22730506248341334,0.2627475917448792,0.1875180104268072,0.4949720997215276,0.7011974119734202,7,0.1659640203590453,43
0.0071786967389414645,0.4516973885032192,5.38261393414872,0.1843368864179587,0.21934359717828233,0.6491047861455735,0.8175101145375192,0.050755459560652416,0.9118879558854912,0.3618343163724719,0.2327162580071418,0.9769589551539604,0.9287915048362917,0.8761914028256256,0.6280134755039583,0.8226600215277184,0.23240703821770664,0.2367810788033409,0.7282249103370326,0.8167772087246306,0.29074446978063595,0.2774650830036518,0.6112347898555075,0.08662227034251835,0.6354247552067146,0.7908736674186178,0.3315733367309772,0.0715728283807455,0.9082596551251612,0.8422010025312512,0.5553059650973644,0.15553542812172216,0.7060749470820449,0.2689204693750759,0.001001708274856794,0.2860371352500817,0.07353566038906267,0.43732040938234606,0.7884823891074451,0.2089231539889841,0.39761742356751867,0.7191835466777402,0.9122727957176784,0.11918488957795009,0.1966425912303582,0.37518421730834645,0.6033012047506632,0.9107732612952459,0.9147494754186785,0.09450595536771729,0.15854525924391472,0.2575482659471297,0.3275347050897478,0.9028326225624189,0.2868067848672522,7,0.17241174450213656,44
0.00777105344566419,0.40622996194638944,5.535436810094394,0.18565853088938503,0.2195752646787314,0.2600335001113592,0.8515765331083668,0.3011613183359935,0.9088691318817443,0.3942374528918363,0.4279596380622174,0.9867764055355567,0.9201230453251535,0.9306827711134862,0.8938465916807012,0.8084677808935942,0.23906580912650055,0.08597041956843014,0.45347277165578354,0.9948315933910663,0.5910862348506534,0.5248561675155098,0.5909326560884964,0.40373385905086695,0.6152008441384171,0.8042183518536861,0.11308341144158934,0.0744399010076262,0.9299036160100269,0.49760702960561176,0.3442660230420517,0.1461585329010451,0.7383003616728554,0.27647259733123103,0.009362672224713875,0.11695349721302375,0.08493319324677957,0.16095559385933267,0.7206817499994631,0.2080994527624671,0.48076111132563815,0.6923937881606872,0.9176804349016495,0.15812977522869648,0.21769579073858275,0.4075261795054551,0.6091084590024965,0.8939376570180507,0.7797271598383,0.08168618945642458,0.18236650421410383,0.27515567988581957,0.17582948106416238,0.9196907889583752,0.868312837722153,7,0.188263453776925,45
0.006297773830959014,0.4676701224374276,5.388680962768017,0.1875508569383817,0.2206202590471207,0.2660066162822826,0.851858775574439,0.018131694514673766,0.9158568113219893,0.36612290853026197,0.23208322407874138,0.9772903812647069,0.9225155408308211,0.8755751596957898,0.883377753213667,0.8068391786963438,0.2499026982293105,0.24121929325820668,0.6615580435090123,0.6759547134273644,0.2816580430003063,0.28874263564342467,0.5965974014060573,0.4060534406045545,0.6101939197797445,0.9275901885258213,0.3343169088938773,0.0629700776350406,0.9213519695385949,0.820544349002851,0.45807524081541107,0.19027756942805868,0.6020745980907266,0.257279951421736,0.22409993655484994,0.26185714251799375,0.07119906491185866,0.2542177366067212,0.7850341431510711,0.002199694923508036,0.3842629755131172,0.9218342410604421,0.8848687430957228,0.1550424920979079,0.07176681710372954,0.39086138413996485,0.5882264842343232,0.9280484666352598,0.9289334333011687,0.088563055982251,0.21421866144957466,0.2389548288843361,0.20783500013031772,0.8803361084625627,0.6479848989962437,5,0.21204034074471523,46
0.0062889144681407055,0.48034206894323456,4.0741945493311,0.07309384356268972,0.29384356190085603,0.2592565597444493,0.8420892809699256,0.026573639054075837,0.6438926206305409,0.3889391090244062,0.2440198102875657,0.9970345974349631,0.908360751587858,0.8637253213196505,0.8292754495469843,0.7956578349399999,0.25233037447365664,0.26978779397001984,0.6696942480981473,0.6852438893126638,0.2710167520693071,0.2721984550846833,0.6006328540308473,0.4149796704867481,0.615038596441304,0.803775462657951,0.10971167143963532,0.07671117027341368,0.9209088545503533,0.8392514555707594,0.45201238713398817,0.318676533337506,0.5770639956413595,0.3537476579019648,0.23450001327378744,0.3165092929621276,0.08657294605141004,0.17506898736538518,0.799009493919892,0.198219837891759,0.48968072242319927,0.9212228519823903,0.7498510725383392,0.1239509067900599,0.05951182155487314,0.37932428941383456,0.7535931245532511,0.9382822779299981,0.6468682356323125,0.3396903122988656,0.14089762334062614,0.25659409098408675,0.14842406136614128,0.9101648873216343,0.6322537477225351,5,0.16300920414413372,47
0.015719673666601708,0.14633873775561257,5.611187335406136,0.06295747253503586,0.2951101150637636,0.6657366758242561,0.8625156559444204,0.483023970640822,0.9261245426413206,0.40527085358585635,0.4391403214049909,0.9742727446694904,0.906181934586409,0.8615826186200497,0.8763312827294159,0.8519020564503321,0.23467661844411,0.0792880691489144,0.8320024676674043,0.66955002942888,0.491026179252923,0.48306802478141025,0.5983079875670487,0.38977160420303936,0.5073208053607994,0.9362513453389631,0.10356472656302473,0.08258203493773131,0.9292399118530724,0.83750683768475,0.46755872219389827,0.17525488664797212,0.5814670366223536,0.2655284133810789,0.49349293881201395,0.2831208387713327,0.09090508287591996,0.25888300768647604,0.7879306239659597,0.2120149254074827,0.48881698134218543,0.7198389657001929,0.9229149644935385,0.18332993410042087,0.3942171754860575,0.37875796115907046,0.5657787840316012,0.9320174730064676,0.9181189325873916,0.3310040293112243,0.23995292503278443,0.2555835139043866,0.17290164029411847,0.8931721287796406,0.6649039638785597,7,0.1888688563312382,48
0.014495242784139781,0.13563481296124372,4.022308093276406,0.20632277796243897,0.2813364862080728,0.2767754201787191,0.8547240699648012,0.029919004314434828,0.6590181466601149,0.39554298517070113,0.5320239617999033,0.9970101113833936,0.8941779985329475,0.8512084815798509,0.8962991531597777,0.891784016115425,0.2553272579151593,0.08291847386187177,0.8134128565139013,0.8180505324949862,0.4904536434947554,0.4920476777155381,0.625173367120553,0.4000345822074259,0.6299623229257477,0.803361225541467,0.10048347274410879,0.08959087618853062,0.9207580928777719,0.8207946181403647,0.4641277502195289,0.11703428995771768,0.5716902957315512,0.3790286883694378,0.5038573678188831,0.3916529516133951,0.08854113762543417,0.24011982772868357,0.7762626166336988,0.2044676107672106,0.4884745553929735,0.7423149635904384,0.7583798683549055,0.09977234266284377,0.2210248977675649,0.3908412899704784,0.5997468423292793,0.8464293266026723,0.9090040656147448,0.10815060748187331,0.23713593148762188,0.2650311692850524,0.14914649006360062,0.4849674559176609,0.8450747779887225,7,0.1790659173715015,49
