activity_ts,crm_id,owner_included,duration_in,duration_out,n_recipients,n_to
2021-02-25 02:57:43,0064v00001q34hqAAA,0,43,268,1,1
2021-02-25 02:57:43,0064v00001q34hvAAA,0,43,268,1,1
2021-02-25 03:13:56,0061B00001fgln9QAA,0,65,404,1,1
2021-02-25 03:14:31,0064v00001fhP7YAAU,0,87,540,1,1
2021-02-25 03:14:31,0064v00001fhP82AAE,0,87,540,1,1
2021-02-25 03:14:31,0064v00001q4RLJAA2,0,87,540,1,1
2021-02-25 03:30:43,0064v00001q5rDLAAY,0,266,1663,2,1
2021-02-25 03:30:43,0064v00001q7h3PAAQ,0,266,1663,2,1
2021-02-25 03:43:32,0064v00001q4uppAAA,0,173,1081,1,1
2021-02-25 03:52:49,0061B00001hqWLPQA2,0,26,158,1,1
2021-02-25 03:52:49,0064v00001qHOtYAAW,0,26,158,1,1
2021-02-25 04:09:40,0061B00001n60OgQAI,1,9,53,1,1
2021-02-25 04:09:40,0064v00001q2zNgAAI,1,9,53,1,1
2021-02-25 04:12:24,0064v00001fhP7YAAU,0,132,822,2,1
2021-02-25 04:12:24,0064v00001fhP82AAE,0,132,822,2,1
2021-02-25 04:12:24,0064v00001q4RLJAA2,0,132,822,2,1
2021-02-25 04:30:30,0064v00001fhzjKAAQ,0,67,420,1,1
2021-02-25 04:32:04,0064v00001fhzjKAAQ,0,2,12,1,1
2021-02-25 04:37:13,0064v00001fhzjKAAQ,0,32,197,1,1
2021-02-25 05:08:32,0064v00001q4uxyAAA,0,815,5096,1,1
2021-02-25 05:13:50,0064v00001q6tMRAAY,1,2,7,3,1
2021-02-25 05:39:54,0064v00001q2HwGAAU,1,31,194,1,1
2021-02-25 05:53:20,0064v00001q41E4AAI,1,45,282,1,1
2021-02-25 05:55:46,0064v00001fhkQpAAI,0,187,1168,2,0
2021-02-25 05:55:46,0064v00001q2SVTAA2,0,187,1168,2,0
2021-02-25 06:06:52,0061B00001n6NKSQA2,0,493,3085,3,1
2021-02-25 06:57:25,0064v00001fhmUQAAY,0,46,285,1,1
2021-02-25 07:02:51,0061B00001fgwkZQAQ,0,304,1899,1,1
2021-02-25 08:02:46,0064v00001qHfzjAAC,0,119,742,2,2
2021-02-25 08:10:05,0061B00001hqWLPQA2,0,86,536,1,1
2021-02-25 08:10:05,0064v00001qHOtYAAW,0,86,536,1,1
2021-02-25 09:53:13,0064v00001fhEnIAAU,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEnNAAU,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEnSAAU,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEnXAAU,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEvbAAE,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEvgAAE,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEvqAAE,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEwUAAU,0,20,123,3,1
2021-02-25 09:53:13,0064v00001fhEz4AAE,0,20,123,3,1
2021-02-25 10:45:43,0064v00001fhEnIAAU,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEnNAAU,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEnSAAU,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEnXAAU,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEvbAAE,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEvgAAE,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEvqAAE,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEwUAAU,0,10,61,2,2
2021-02-25 10:45:43,0064v00001fhEz4AAE,0,10,61,2,2
2021-02-25 13:00:04,0064v00001qHWTqAAO,0,2,10,1,1
2021-02-25 13:35:36,0061B00001fh4xxQAA,0,6,37,1,1
2021-02-25 13:35:36,0064v00001q37WrAAI,0,6,37,1,1
2021-02-25 13:41:23,0061B00001fgVeHQAU,0,120,745,1,1
2021-02-25 13:42:30,0061B00001fgVeHQAU,0,4,24,1,1
2021-02-25 13:49:26,0064v00001q7EoEAAU,0,39,239,2,2
2021-02-25 13:55:48,0061B00001hqy61QAA,0,465,2909,1,1
2021-02-25 14:39:01,0061B00001fgVeHQAU,0,193,1207,1,1
2021-02-25 14:54:28,0064v00001fhGMNAA2,0,29,177,2,2
2021-02-25 14:54:28,0064v00001fhGMSAA2,0,29,177,2,2
2021-02-25 14:54:28,0064v00001fhGMXAA2,0,29,177,2,2
2021-02-25 14:54:28,0064v00001fhGMcAAM,0,29,177,2,2
2021-02-25 14:59:01,0061B00001fgVeHQAU,0,195,1219,1,1
2021-02-25 15:07:36,0064v00001q4RXFAA2,0,61,382,1,0
2021-02-25 15:21:46,0061B00001hqy61QAA,0,449,2809,1,1
2021-02-25 15:24:32,0064v00001q4RXFAA2,0,1,1,1,1
2021-02-25 15:29:19,0064v00001q4RXFAA2,0,15,93,1,0
2021-02-25 15:40:18,0064v00001fhEnIAAU,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEnNAAU,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEnSAAU,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEnXAAU,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEvbAAE,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEvgAAE,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEvqAAE,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEwUAAU,0,90,562,1,1
2021-02-25 15:40:18,0064v00001fhEz4AAE,0,90,562,1,1
2021-02-25 15:43:53,0061B00001fgVeHQAU,0,117,731,1,1
2021-02-25 16:06:58,0061B00001fgVeHQAU,0,0,0,1,1
2021-02-25 16:22:22,0064v00001q6nH8AAI,1,9,51,1,1
2021-02-25 16:30:59,0064v00001q2seiAAA,0,29,179,1,1
2021-02-25 16:38:44,0064v00001qHS71AAG,0,89,552,1,1
2021-02-25 17:09:13,0064v00001q7EoEAAU,0,47,293,1,1
2021-02-25 17:09:36,0064v00001q7EoEAAU,0,23,139,1,1
2021-02-25 17:13:32,0061B00001V7wjXQAR,0,243,1520,1,1
2021-02-25 17:13:32,0064v00001q6cBmAAI,0,243,1520,1,1
2021-02-25 17:59:37,0061B00001fgf4oQAA,0,52,325,3,3
2021-02-25 17:59:37,0061B00001fgf4tQAA,0,52,325,3,3
2021-02-25 18:19:23,0064v00001q2UoGAAU,0,52,323,1,1
2021-02-25 18:19:23,0064v00001q2c7YAAQ,0,52,323,1,1
2021-02-25 18:30:32,0064v00001fhEnIAAU,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEnNAAU,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEnSAAU,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEnXAAU,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEvbAAE,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEvgAAE,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEvqAAE,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEwUAAU,0,49,306,2,0
2021-02-25 18:30:32,0064v00001fhEz4AAE,0,49,306,2,0
2021-02-25 18:31:24,0064v00001q42sjAAA,0,74,461,2,1
2021-02-25 19:12:38,0064v00001fhPtxAAE,0,3,18,4,4
2021-02-25 19:12:38,0064v00001q4RGdAAM,0,3,18,4,4
2021-02-25 19:12:38,0064v00001q5BfuAAE,0,3,18,4,4
2021-02-25 19:18:20,0064v00001q5RhhAAE,1,401,2509,2,1
2021-02-25 19:19:04,0064v00001q5RhhAAE,1,4,21,2,1
2021-02-25 19:24:54,0061B00001fgf4oQAA,0,11,67,3,1
2021-02-25 19:24:54,0061B00001fgf4tQAA,0,11,67,3,1
2021-02-25 19:26:21,0064v00001q42sjAAA,0,50,313,2,1
2021-02-25 19:38:20,0064v00001q6nH8AAI,0,115,716,1,1
2021-02-25 19:39:53,0061B00001fgf4oQAA,0,5,31,3,1
2021-02-25 19:39:53,0061B00001fgf4tQAA,0,5,31,3,1
2021-02-25 19:42:00,0061B00001fgf4oQAA,0,3,18,3,1
2021-02-25 19:42:00,0061B00001fgf4tQAA,0,3,18,3,1
2021-02-25 19:43:12,0064v00001fhEnIAAU,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEnNAAU,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEnSAAU,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEnXAAU,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEvbAAE,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEvgAAE,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEvqAAE,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEwUAAU,0,17,104,3,2
2021-02-25 19:43:12,0064v00001fhEz4AAE,0,17,104,3,2
2021-02-25 19:45:50,0061B00001V7wjXQAR,0,19,113,1,1
2021-02-25 19:45:50,0064v00001q6cBmAAI,0,19,113,1,1
2021-02-25 19:45:56,0064v00001q6N0jAAE,0,419,2622,1,1
2021-02-25 19:46:13,0064v00001fhEnIAAU,0,60,371,2,0
2021-02-25 19:46:13,0064v00001fhEnNAAU,0,60,371,2,0
