OpportunityId,opp_estimated_close_date,IsWon,CreatedDate,last__fc,n__fc,mean_n_owner_included__fc,mean_duration_in__fc,mean_duration_out__fc,mean_n_recipients__fc,mean_n_to__fc,last__tc,n__tc,mean_n_owner_included__tc,mean_duration_in__tc,mean_duration_out__tc,mean_n_recipients__tc,mean_n_to__tc,last__fo,n__fo,mean_n_owner_included__fo,mean_duration_in__fo,mean_duration_out__fo,mean_n_recipients__fo,mean_n_to__fo,first_created_date,CreatedDate__fq,opp_estimated_close_date__fq,target
0061300001ADuHtAAL,2022-08-29,False,2021-10-04 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-05 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-06 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-07 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-08 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-09 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-10 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-11 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-12 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-13 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-09-24 22:18:10,87.0,0.0,88.3103448275862,550.2068965517242,1.0574712643678161,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-14 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-13 21:22:33,88.0,0.0,87.89772727272727,547.6590909090909,1.0568181818181819,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-15 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-16 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-17 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-18 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-19 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-20 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-21 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-22 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-23 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-24 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-25 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-26 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-27 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-28 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-29 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-30 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-10-31 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-01 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-02 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-03 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-04 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-05 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-06 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-07 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-08 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-09 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-10 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-11 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-12 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-13 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-14 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-15 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-16 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-17 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-18 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-19 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-20 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-21 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-22 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-23 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-24 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-25 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-26 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-27 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-28 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-29 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-11-30 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-01 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-02 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-03 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-04 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-05 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-06 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-07 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-08 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-09 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-10 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-11 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-12 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-13 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-14 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
0061300001ADuHtAAL,2022-08-29,False,2021-12-15 20:53:45,2021-06-12 23:08:55,2.0,0.0,155.0,966.5,1.0,1.0,2021-10-14 21:34:26,89.0,0.0,87.20224719101124,543.3258426966293,1.0561797752808988,0.0,2021-08-10 20:32:43,5.0,0.0,272.0,1699.8,1.0,0.2,2021-02-21 20:53:45,2022Q2,2023Q1,False
