,n__fc__x,n__tc__x,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__tc__rw30,n__fc__rw90,n__tc__rw90,duration_in__fc__rw7,target
7729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7730,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7732,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7734,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7735,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7738,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7740,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7741,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7742,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7743,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7744,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7746,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7747,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7748,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7749,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7750,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7751,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7752,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.5047553145251255,-0.44686059968038205,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7753,-0.18545991257168148,-0.2626150271974811,-1.0,-1.0,-0.42503872547611676,-0.5031456303010358,-0.29517615273212283,-0.29620666716463984,-1.0,False
7754,-0.18545991257168148,-0.2497694886230587,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.36348064093924126,-0.3181694883169749,-1.0,False
7755,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7756,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.36348064093924126,-0.29620666716463984,-1.0,False
7757,-0.30258985680407946,-0.44974224405262864,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.2148661607886191,-0.3971062220886703,-1.0,False
7758,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.36348064093924126,-0.29620666716463984,-1.0,False
7759,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7760,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.0987039672687755,-0.20691441072499028,-0.16390944088356796,False
7761,-0.2461326800953666,-0.33909269949498444,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7762,-0.26368071438199725,-0.357651788481944,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7763,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.14336743805306773,-0.3580494105829748,-0.2148661607886191,-0.3971062220886703,-1.0,False
7764,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7765,-0.21410745373983986,-0.3056520192786837,-0.6818023842614117,-1.0,-0.5047553145251255,-0.5720329403886498,-0.1327502573675553,-0.2758722708694411,0.24653116207290315,False
7766,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7767,-0.26368071438199725,-0.357651788481944,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7768,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.42503872547611676,-0.5031456303010358,-0.29517615273212283,-0.29620666716463984,-1.0,False
7769,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7770,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7771,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7772,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7773,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7774,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.1327502573675553,-0.25694140082148886,-0.16390944088356796,False
7775,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7776,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7777,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7778,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.17741638273867943,-0.44686059968038205,-0.2148661607886191,-0.3971062220886703,-1.0,False
7779,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7780,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7781,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.0987039672687755,-0.20691441072499028,-0.16390944088356796,False
7782,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.11525400358350191,-0.2392327545452796,-0.16390944088356796,False
7783,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.5047553145251255,-0.44686059968038205,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7784,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.17741638273867943,-0.44686059968038205,-0.2148661607886191,-0.3971062220886703,-1.0,False
7785,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.25713297178768824,-0.44686059968038205,-0.2148661607886191,-0.3971062220886703,-1.0,False
7786,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7787,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7788,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7789,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.44686059968038205,-0.17106283405425327,-0.29620666716463984,-1.0,False
7790,-0.26368071438199725,-0.3776971316656562,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7791,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.5047553145251255,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7792,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.42503872547611676,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7793,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7794,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.42503872547611676,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7795,-0.30258985680407946,-0.44974224405262864,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.2148661607886191,-0.3971062220886703,-1.0,False
7796,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.36348064093924126,-0.29620666716463984,-1.0,False
7797,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.6608441294860572,-0.36348064093924126,-0.29620666716463984,-1.0,False
7798,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7799,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.42503872547611676,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7800,-0.18545991257168148,-0.2626150271974811,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.36348064093924126,-0.3181694883169749,-1.0,False
7801,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.36348064093924126,-0.29620666716463984,-1.0,False
7802,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7803,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.11525400358350191,-0.22259803834086345,-0.16390944088356796,False
7804,-0.30258985680407946,-0.44974224405262864,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.2148661607886191,-0.3971062220886703,-1.0,False
7805,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.17741638273867943,-0.44686059968038205,-0.2148661607886191,-0.3971062220886703,-1.0,False
7806,-0.26368071438199725,-0.3776971316656562,-1.0,-1.0,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-1.0,False
7807,-0.30258985680407946,-0.44974224405262864,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.2148661607886191,-0.3971062220886703,-1.0,False
7808,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.14336743805306773,-0.399272284360778,-0.2148661607886191,-0.3971062220886703,-1.0,False
7809,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.29517615273212283,-0.29620666716463984,-1.0,False
7810,-0.18545991257168148,-0.2761552488722997,-0.6818023842614117,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.1327502573675553,-0.2392327545452796,0.345307406737698,False
7811,-0.2461326800953666,-0.33909269949498444,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-1.0,False
7812,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.5047553145251255,-0.44686059968038205,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7813,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.42503872547611676,-0.5031456303010358,-0.29517615273212283,-0.29620666716463984,-1.0,False
7814,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.5047553145251255,-0.44686059968038205,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7815,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.0987039672687755,-0.20691441072499028,-0.16390944088356796,False
7816,-0.26368071438199725,-0.357651788481944,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.3181694883169749,-0.3314194895480267,False
7817,-0.26368071438199725,-0.357651788481944,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7818,-0.2824398872456798,-0.39948766028892946,-0.6818023842614117,-0.5816621873485768,-0.7523776572625627,-0.5720329403886498,-0.1921816284316895,-0.34204443416258457,-0.26755300674511184,False
7819,-0.30258985680407946,-0.44974224405262864,-1.0,-1.0,-0.1122831869455656,-0.3580494105829748,-0.2148661607886191,-0.4294245659089597,-1.0,False
7820,-0.2824398872456798,-0.39948766028892946,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.2148661607886191,-0.3971062220886703,-1.0,False
7821,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.44686059968038205,-0.17106283405425327,-0.29620666716463984,-1.0,False
7822,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7823,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.17106283405425327,-0.25694140082148886,-1.0,False
7824,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.29517615273212283,-0.29620666716463984,-1.0,False
7825,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.42503872547611676,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7826,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.1327502573675553,-0.25694140082148886,-1.0,False
7827,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.42503872547611676,-0.44686059968038205,-0.36348064093924126,-0.3181694883169749,-1.0,False
7828,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.29517615273212283,-0.29620666716463984,-1.0,False
7829,-0.26368071438199725,-0.357651788481944,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7830,-0.21410745373983986,-0.3056520192786837,-0.49566871123545764,-0.5816621873485768,-0.5047553145251255,-0.5031456303010358,-0.11525400358350191,-0.2392327545452796,0.4455103156617588,False
7831,-0.18545991257168148,-0.2626150271974811,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.36348064093924126,-0.3181694883169749,-1.0,False
7832,-0.2461326800953666,-0.33909269949498444,-0.6818023842614117,-0.7360582269542151,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-0.29355016928224975,False
7833,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.6608441294860572,-0.36348064093924126,-0.29620666716463984,-1.0,False
7834,-0.18545991257168148,-0.2497694886230587,-1.0,-0.7360582269542151,-1.0,-0.6608441294860572,-0.36348064093924126,-0.29620666716463984,-1.0,False
7835,-0.26368071438199725,-0.357651788481944,-1.0,-1.0,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7836,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.5031456303010358,-0.17106283405425327,-0.29620666716463984,-1.0,False
7837,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.42503872547611676,-0.5031456303010358,-0.29517615273212283,-0.29620666716463984,-1.0,False
7838,-0.30258985680407946,-0.44974224405262864,-1.0,-0.7360582269542151,-0.14336743805306773,-0.399272284360778,-0.2148661607886191,-0.3971062220886703,-1.0,False
7839,-0.26368071438199725,-0.357651788481944,-1.0,-0.7360582269542151,-0.6075278724204403,-0.44686059968038205,-0.17106283405425327,-0.29620666716463984,-1.0,False
7840,-0.22964883566420713,-0.33909269949498444,-1.0,-1.0,-0.6075278724204403,-0.5720329403886498,-0.1513075212523216,-0.2758722708694411,-1.0,False
7841,-0.18545991257168148,-0.2761552488722997,-0.49566871123545764,-0.5816621873485768,-0.35990552968300293,-0.44686059968038205,-0.11525400358350191,-0.2392327545452796,-0.16390944088356796,False
7842,-0.18545991257168148,-0.2761552488722997,-1.0,-1.0,-0.35990552968300293,-0.44686059968038205,-0.1327502573675553,-0.25694140082148886,-1.0,False
7843,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7844,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7845,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7846,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7847,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7848,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7849,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7850,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7851,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7852,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7853,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7854,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7855,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7856,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7857,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7858,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7859,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7860,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7861,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7862,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7863,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7864,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7865,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7866,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7867,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7868,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7869,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7870,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7871,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7872,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7873,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7874,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7875,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7876,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7877,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7878,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7879,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7880,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7881,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7882,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7883,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7884,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7885,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7886,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7887,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7888,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7889,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7890,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7891,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7892,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7893,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7894,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7895,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7896,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7897,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7898,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7899,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7900,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7901,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7902,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7903,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7904,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7905,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7906,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7907,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7908,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7909,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7910,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7911,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7912,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7913,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7914,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7915,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7916,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7917,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7918,-1.0,-0.826413004819671,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7920,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7921,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7922,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7927,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7929,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7930,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7931,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
7932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,False
