,current_duration,n__fc__rw7,n__tc__rw7,n__fc__rw30,n__me__rw30,target,dummy_pred,dummy_proba,svc_proba,svc_pred,lgbm_proba,lgbm_pred
19218,0.36125773804910694,0.6503532816459747,0.5436432511904858,0.5675821459916692,0.33333333333333337,1,0,0.0,0.5770356337375182,1,0.8453063260411386,1
19219,0.5425306614470304,0.5796618766207391,0.5904145830538075,0.6194189519071256,0.33333333333333337,1,0,0.0,0.5398369922340828,1,0.8948713436868719,1
19220,0.6914588865609522,0.35541805240316365,0.42061983571430495,0.5657906412086873,0.33333333333333337,1,0,0.0,0.42426286107822586,1,0.9450355982635713,1
19221,0.698854598501268,0.2242438242175754,0.3333333333333333,0.28379107299583456,0.0,1,0,0.0,0.1353122807113562,1,0.9099467400103878,1
19222,0.5235008289898794,0.2242438242175754,0.3333333333333333,0.46284330474687596,0.33333333333333337,1,0,0.0,0.48908703473297127,1,0.9591057166825891,1
19223,0.8566145126763739,0.35541805240316365,0.42061983571430495,0.6556062694196846,0.5283208335737187,1,0,0.0,0.41223342491332343,1,0.9457400817959676,1
19224,0.9991912786834992,0.5796618766207391,0.5436432511904858,0.7923008972915172,0.6933650224524796,1,1,1.0,0.38219621764173356,1,0.9882687626287489,1
19225,0.860926107120844,0.7763642807572105,0.7262374767830779,0.7878566606212691,0.5283208335737187,1,0,0.0,0.4075843386137171,1,0.9343566734828003,1
19226,0.5390958530976192,0.0,0.0,0.0,0.0,1,0,0.0,0.07905708535200284,0,0.5940776055893477,1
19227,0.6865439276271669,0.0,0.21030991785715247,0.1790522317510414,0.0,1,0,0.0,0.078079875313262,0,0.6569435644758236,1
19228,0.8660253989608754,0.5188882665426328,0.6309297535714574,0.8557256907699883,0.8145977061719094,1,0,0.0,0.6869267261348919,1,0.9563654615558705,1
19229,0.8479287565233118,0.2242438242175754,0.41128430153169016,0.6418955364979174,0.6666666666666667,1,0,0.0,0.5170646495111563,1,0.9721249227623576,1
19230,0.6448945700989189,0.0,0.0,0.0,0.0,1,0,0.0,0.050854117257669335,0,0.35894184066532525,0
19231,0.4852575356651615,0.0,0.0,0.0,0.0,1,0,0.0,0.09764544613702941,1,0.6606554137162579,1
19232,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19233,0.6508197869513708,0.27888677314508115,0.3333333333333333,0.9396531333497673,0.6666666666666667,1,0,0.0,0.7019913732091029,1,0.9393683239944013,1
19234,0.4929883393540209,0.2242438242175754,0.3333333333333333,0.3581044635020828,0.33333333333333337,1,0,0.0,0.4535600961779775,1,0.8287237919144163,1
19235,0.49738812593443543,0.4484876484351508,0.42061983571430495,0.5675821459916692,0.0,1,0,0.0,0.3731241920129709,1,0.9209665678598705,1
19236,0.44401727031308547,0.0,0.21030991785715247,0.0,0.0,1,0,0.0,0.11175302694881264,1,0.45809763368593065,0
19237,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19238,0.4537545820080932,0.0,0.0,0.0,0.0,1,0,0.0,0.10936968406125305,1,0.6801569941044328,1
19239,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19240,0.4251322286488415,0.0,0.0,0.0,0.0,1,1,1.0,0.12046118368062003,1,0.6626647988981443,1
19241,0.6293522914690027,0.2242438242175754,0.42061983571430495,0.46284330474687596,0.33333333333333337,1,0,0.0,0.4336592281875462,1,0.9681282582173982,1
19242,0.8193861879972111,0.0,0.21030991785715247,0.3581044635020828,0.6666666666666667,1,1,1.0,0.2533061668228181,1,0.9503918725105406,1
19243,0.9769678218077391,0.8039057008383145,0.8216578402393091,0.9463630629891917,0.6666666666666667,1,0,0.0,0.4401273415188098,1,0.96693703575545,1
19244,0.560029093782403,0.7877289076618272,0.7782391731575976,0.7715970037930064,0.33333333333333337,1,0,0.0,0.486877752653665,1,0.8277532671993243,1
19245,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19246,0.5324844473681168,0.0,0.0,0.0,0.0,1,1,1.0,0.08123060209199046,0,0.5736839852640296,1
19247,0.9994307677942638,0.37495684583867506,0.48832450690597573,0.752348138838423,0.7739760316291208,1,0,0.0,0.4755316515116481,1,0.9879710804618808,1
19248,0.9965294837674133,0.4484876484351508,0.48832450690597573,0.783537609848267,0.8616541669070521,1,0,0.0,0.5,1,0.9882687626287489,1
19249,0.5903055906603782,0.0,0.0,0.0,0.0,1,0,0.0,0.0633550254582341,0,0.46081161811203464,0
19250,0.350729065096478,0.5796618766207391,0.48832450690597573,0.46284330474687596,0.0,1,0,0.0,0.4178887933622317,1,0.9269179650048913,1
19251,0.4622425037852179,0.0,0.0,0.0,0.0,1,0,0.0,0.10615666875152098,1,0.7302594840933172,1
19252,0.8456344031666592,0.2242438242175754,0.3333333333333333,0.6418955364979174,0.6666666666666667,1,0,0.0,0.4647251821875699,1,0.961764567873884,1
19253,0.636781112182754,0.6114179301013009,0.6744057618365549,0.9327642513188373,0.6666666666666667,1,0,0.0,0.7210965005986452,1,0.954991265522543,1
19254,0.21763201105590463,0.0,0.0,0.0,0.0,1,0,0.0,0.20399840603867903,1,0.7600545041446295,1
19255,0.3054851487175444,0.0,0.0,0.0,0.0,1,0,0.0,0.16917615499907912,1,0.6987306236196188,1
19256,0.6236702955797604,0.9804725235088101,0.8758406847953533,0.9051457564622225,0.7739760316291208,1,0,0.0,0.5997173113001626,1,0.9601844719845755,1
19257,0.9829519883782303,0.0,0.0,0.7189951977210116,0.34275855263990007,1,0,0.0,0.09581520750768453,1,0.8751748527626084,1
19258,0.252662940408771,0.0,0.0,0.0,0.0,1,0,0.0,0.19046653521681686,1,0.7710784202011014,1
19259,0.6012682776272504,0.0,0.0,0.0,0.0,1,1,1.0,0.06026437180858275,0,0.4318271114892382,0
19260,0.49123824218254575,0.43518151811972744,0.4081405124446569,0.5632322290510882,0.0,1,1,1.0,0.3770396461030228,1,0.9414122692820084,1
19261,0.6359029077581854,0.0,0.0,0.0,0.0,1,0,0.0,0.053212954412466415,0,0.39499265817656753,0
19262,0.9790835508543002,0.3751084442115422,0.4021529517399338,0.8904767271287564,0.6666666666666667,1,0,0.0,0.4149353946268611,1,0.9822524321994212,1
19263,0.8199903113004928,0.0,0.21030991785715247,0.3581044635020828,0.6666666666666667,1,0,0.0,0.2528052329101002,1,0.9503918725105406,1
19264,0.3901012992959751,0.0,0.0,0.0,0.0,1,0,0.0,0.13447018798221677,1,0.6500895323910526,1
19265,0.4991407658809638,0.0,0.0,0.46284330474687596,0.0,1,0,0.0,0.26026299608557596,1,0.9327357654159154,1
19266,0.4622425037852179,0.0,0.0,0.0,0.0,1,0,0.0,0.10615666875152098,1,0.7302594840933172,1
19267,0.6324706813743098,0.7631976045630448,0.7628399000656007,0.9327642513188373,0.7532173928580144,1,0,0.0,0.7052574976348097,1,0.9591385849814402,1
19268,0.17246928824007043,0.0,0.0,0.0,0.0,1,0,0.0,0.2203836444779802,1,0.6813191650186559,1
19269,0.3990361230412054,0.0,0.06077722915132586,0.0,0.33333333333333337,1,0,0.0,0.18617589274529675,1,0.7786148955888088,1
19270,0.5633222012794289,0.35541805240316365,0.42061983571430495,0.4949666006154618,0.5283208335737187,1,0,0.0,0.5858794799146391,1,0.9576682573682331,1
19271,0.4686846323733057,0.35541805240316365,0.3848310587272356,0.516806029959711,0.0,1,0,0.0,0.38160224137754384,1,0.9431937878424419,1
